epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
45,27038.9,0.92358,1.0421,1.24432,1.67675,0.81715,0.75323,0.8365,0.63105,0.90685,0.78342,1.17755,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,27519,0.92343,1.03764,1.24581,1.66543,0.81441,0.76023,0.83758,0.63197,0.90556,0.78261,1.17625,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,28000.7,0.92257,1.02523,1.24069,1.66848,0.82009,0.75661,0.8398,0.63393,0.90421,0.77875,1.17426,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,28506.3,0.91627,1.01803,1.23724,1.6571,0.82054,0.7605,0.84034,0.63466,0.90372,0.77589,1.17368,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,29066.6,0.91404,1.01838,1.23802,1.65195,0.8236,0.75544,0.84138,0.636,0.90207,0.77314,1.17304,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,29598.9,0.91168,1.01193,1.23395,1.64017,0.8232,0.75957,0.84285,0.63669,0.90019,0.77153,1.17178,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,30098.1,0.90643,1.00425,1.23066,1.63461,0.82728,0.7563,0.84305,0.63743,0.8991,0.7704,1.17088,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,30558.2,0.90216,0.99957,1.22906,1.62631,0.83276,0.75605,0.84414,0.63884,0.89824,0.76846,1.17033,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,31013.7,0.90176,0.99976,1.22887,1.62481,0.82697,0.75978,0.845,0.63945,0.89819,0.76711,1.17005,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,31473.8,0.9024,0.99567,1.22751,1.62142,0.82434,0.76079,0.84501,0.6395,0.89723,0.76582,1.16886,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,31938.1,0.89915,0.98922,1.22557,1.61542,0.82852,0.76047,0.84506,0.63978,0.89704,0.7642,1.16845,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,32403,0.89505,0.98359,1.22465,1.60756,0.82607,0.76619,0.84596,0.64066,0.89623,0.7626,1.16775,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,32858.3,0.89565,0.97374,1.22274,1.59294,0.82545,0.76511,0.84589,0.6407,0.89576,0.76104,1.16716,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,33310.1,0.89135,0.97889,1.22343,1.59851,0.82354,0.76765,0.84622,0.64093,0.89444,0.75931,1.16637,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,33775.3,0.88252,0.96835,1.21695,1.58783,0.82334,0.7676,0.84692,0.64107,0.89332,0.75746,1.16553,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,34237.1,0.88791,0.96527,1.21742,1.57912,0.81959,0.76995,0.84699,0.6418,0.89254,0.75661,1.1651,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,34701.5,0.88567,0.95943,1.21547,1.57417,0.81987,0.7708,0.84742,0.64182,0.89184,0.7555,1.16432,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,35167.4,0.88763,0.96017,1.21596,1.56971,0.8184,0.7722,0.84776,0.64226,0.891,0.75422,1.16345,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,35623.1,0.88199,0.95303,1.21692,1.56393,0.82253,0.76978,0.8485,0.64262,0.89035,0.7533,1.16284,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,36079,0.87906,0.94479,1.21463,1.55783,0.82307,0.77016,0.84878,0.64276,0.89004,0.75203,1.16254,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,36542.4,0.87403,0.93808,1.20879,1.55192,0.82465,0.76937,0.84878,0.64299,0.88965,0.75048,1.16218,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,37004.7,0.87056,0.94139,1.2069,1.5447,0.82315,0.77307,0.84932,0.64337,0.88926,0.74941,1.16181,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,37471.3,0.87577,0.93597,1.20937,1.5473,0.8234,0.77257,0.84971,0.64339,0.88904,0.74841,1.16155,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,37934.4,0.87324,0.93127,1.20759,1.53613,0.82281,0.77384,0.8501,0.64389,0.88846,0.74765,1.16099,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,38398.9,0.8692,0.92152,1.20513,1.53045,0.82381,0.7729,0.85026,0.64441,0.88811,0.74665,1.16073,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,38864.2,0.86332,0.92058,1.19936,1.52781,0.82515,0.77051,0.85018,0.64449,0.88791,0.74597,1.16056,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,39324.5,0.86561,0.91582,1.20226,1.51966,0.82461,0.77165,0.85076,0.64502,0.88783,0.74536,1.1604,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,39791.3,0.86006,0.90952,1.19916,1.50935,0.82452,0.77314,0.85088,0.64509,0.88774,0.74447,1.16016,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,40253.8,0.85932,0.902,1.1957,1.51162,0.8252,0.77477,0.85096,0.64548,0.88739,0.74366,1.15992,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,40720.9,0.8623,0.90968,1.19774,1.51025,0.82514,0.77296,0.85119,0.64546,0.88731,0.74334,1.15978,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,41185.7,0.85493,0.90205,1.19474,1.49979,0.82654,0.7723,0.85138,0.64555,0.88701,0.74241,1.15948,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,41647.6,0.84664,0.89598,1.19103,1.49699,0.82679,0.77153,0.85153,0.64586,0.88677,0.74181,1.15921,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,42111.4,0.84999,0.89082,1.19211,1.49318,0.82559,0.77311,0.85169,0.64626,0.88652,0.741,1.15903,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,42574.7,0.84533,0.8831,1.18753,1.4804,0.82677,0.77138,0.85155,0.64657,0.88618,0.7404,1.15865,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,43032,0.84621,0.8839,1.18881,1.47469,0.8261,0.77268,0.85158,0.64677,0.88601,0.73978,1.15852,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
