epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
40,22074.5,0.92153,1.04023,1.2402,2.09115,0.81198,0.76112,0.84027,0.63439,0.90266,0.78457,1.17398,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,22616.3,0.92607,1.04766,1.24429,2.08594,0.81096,0.76148,0.84047,0.63511,0.9014,0.78141,1.17389,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,23158.1,0.9204,1.03942,1.24148,2.08172,0.81488,0.755,0.83943,0.63552,0.8988,0.78087,1.17103,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,23701.9,0.9124,1.02649,1.23422,2.07242,0.81969,0.75767,0.83991,0.63628,0.89732,0.77479,1.16912,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,24243.7,0.90831,1.02194,1.23519,2.06899,0.81628,0.76183,0.84186,0.63688,0.89727,0.77302,1.16978,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,24787.7,0.91218,1.02341,1.23661,2.05606,0.81812,0.75939,0.84058,0.63722,0.89574,0.77165,1.16952,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,25329,0.91075,1.01677,1.23662,2.05357,0.81913,0.76163,0.84118,0.63814,0.89561,0.76987,1.1695,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,25871.2,0.91057,1.01472,1.23434,2.05381,0.81995,0.76261,0.84225,0.63894,0.89453,0.76768,1.16846,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,26415.3,0.90342,1.00524,1.22983,2.04285,0.82256,0.7633,0.8423,0.6395,0.89408,0.7647,1.16826,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,26989.8,0.90475,1.00013,1.23107,2.04045,0.82006,0.7685,0.84425,0.64031,0.89353,0.76231,1.16738,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,27608.1,0.90174,0.9937,1.2274,2.02558,0.81853,0.77194,0.84488,0.64153,0.89166,0.76025,1.16484,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,28187.7,0.8952,0.98594,1.22338,2.02649,0.81483,0.77022,0.84535,0.6424,0.89142,0.75874,1.16464,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,28782.5,0.89231,0.98727,1.22173,2.02131,0.81803,0.76919,0.84639,0.6431,0.89041,0.758,1.16414,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,29355,0.89045,0.98298,1.22014,2.0136,0.81807,0.76936,0.84679,0.64393,0.89037,0.75608,1.16445,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,29925.1,0.89381,0.98398,1.22122,2.01379,0.81492,0.77324,0.84694,0.64431,0.89116,0.75498,1.16559,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,30515.4,0.88982,0.97705,1.2186,2.00434,0.81886,0.77097,0.84714,0.64461,0.89137,0.7536,1.16551,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,31087.1,0.88764,0.97322,1.21924,2.00164,0.82022,0.771,0.84781,0.64506,0.89133,0.75191,1.16535,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,31631.5,0.8846,0.96246,1.21603,1.99426,0.82792,0.76537,0.848,0.64545,0.8912,0.75041,1.16542,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,32176.4,0.88217,0.96644,1.21859,1.99036,0.82541,0.76911,0.84909,0.64562,0.8901,0.749,1.16474,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,32721.5,0.87357,0.95391,1.21058,1.98513,0.82779,0.76732,0.84969,0.64602,0.88952,0.74843,1.16473,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,33265.9,0.87956,0.95425,1.21206,1.97304,0.82453,0.77055,0.85032,0.64687,0.88922,0.74715,1.16451,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,33808.6,0.87614,0.95192,1.21004,1.97178,0.82629,0.77194,0.85058,0.64795,0.88827,0.74617,1.1638,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,34353.5,0.88108,0.94982,1.21114,1.96738,0.82427,0.77408,0.85082,0.64828,0.88747,0.74536,1.16327,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,34897.8,0.87484,0.94454,1.21221,1.96324,0.82299,0.77562,0.85147,0.64898,0.88656,0.74433,1.1623,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,35443.2,0.86858,0.93737,1.20644,1.95471,0.82195,0.77592,0.8512,0.6488,0.88612,0.74341,1.16199,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,35987.8,0.86446,0.9301,1.20231,1.95049,0.82223,0.77734,0.85163,0.64927,0.88556,0.74254,1.16157,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,36529.3,0.86264,0.93389,1.20192,1.94352,0.82151,0.77732,0.852,0.64944,0.88509,0.74192,1.16123,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,37074.4,0.86507,0.92378,1.20094,1.94506,0.82228,0.77841,0.85226,0.64961,0.88479,0.74122,1.16082,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,37618.5,0.86417,0.92441,1.20207,1.93782,0.82247,0.77893,0.8524,0.64957,0.88451,0.7407,1.16051,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,38161.6,0.86142,0.9134,1.19987,1.93141,0.82117,0.77974,0.8522,0.64971,0.88415,0.73986,1.16025,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,38718.6,0.85905,0.91076,1.19592,1.92691,0.82244,0.77798,0.85249,0.64989,0.88389,0.73901,1.15995,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,39266.3,0.85576,0.91138,1.19647,1.92193,0.82241,0.77837,0.85296,0.6501,0.88376,0.73838,1.15978,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,39810.4,0.85287,0.89991,1.19529,1.91901,0.82307,0.77756,0.85277,0.65006,0.88356,0.73761,1.15962,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,40357.5,0.85119,0.89701,1.19124,1.91276,0.82152,0.77944,0.85302,0.65008,0.88334,0.73721,1.1594,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,40903.9,0.85665,0.90366,1.19442,1.90929,0.82293,0.77654,0.8532,0.65045,0.88348,0.73662,1.1593,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,41450.7,0.84728,0.8906,1.18878,1.90426,0.8229,0.77708,0.85365,0.65043,0.88325,0.73587,1.15902,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,41994.4,0.84141,0.8892,1.18803,1.90072,0.82333,0.7752,0.85358,0.65037,0.88309,0.73526,1.15877,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,42539.7,0.84482,0.88558,1.18994,1.89963,0.82443,0.77411,0.854,0.65068,0.88285,0.73484,1.15848,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,43083.8,0.84064,0.87911,1.18524,1.88848,0.82389,0.77383,0.85423,0.65093,0.88281,0.73421,1.15837,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,43628.7,0.83988,0.87729,1.18455,1.88445,0.82489,0.7747,0.85437,0.65113,0.88283,0.7337,1.15821,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,44178.3,0.84235,0.8724,1.18708,1.88259,0.82487,0.77553,0.85435,0.65121,0.88292,0.73333,1.1582,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,44725.3,0.8283,0.86584,1.17921,1.87496,0.82555,0.77485,0.85435,0.65128,0.88292,0.73275,1.15801,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,45270.4,0.82974,0.86614,1.18036,1.87025,0.82586,0.77473,0.85471,0.65141,0.88285,0.73253,1.15796,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,45812,0.83153,0.85959,1.17953,1.86712,0.82598,0.77636,0.8549,0.65145,0.8829,0.7318,1.15794,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,46357.4,0.82816,0.85637,1.1777,1.85721,0.82531,0.77572,0.85479,0.65132,0.88283,0.73145,1.15782,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,46902.3,0.82562,0.854,1.17615,1.85552,0.82604,0.77563,0.85516,0.65163,0.88278,0.731,1.15753,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,47447.2,0.82171,0.84914,1.17412,1.85332,0.82619,0.77551,0.85528,0.6518,0.88278,0.73054,1.15749,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,47991.3,0.82077,0.84319,1.17167,1.84816,0.82811,0.77424,0.8551,0.65143,0.88301,0.72998,1.15765,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,48541.9,0.82019,0.83929,1.16975,1.84096,0.82618,0.77578,0.85517,0.65137,0.88281,0.72954,1.15748,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,49111.2,0.81259,0.83431,1.16785,1.83711,0.82904,0.77392,0.85549,0.65187,0.88276,0.729,1.1574,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,49686.5,0.81708,0.82976,1.16985,1.8313,0.82956,0.77412,0.85555,0.65202,0.88268,0.72844,1.15733,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,50267.9,0.75668,0.66158,1.122,2.13777,0.82976,0.77442,0.85572,0.65191,0.88254,0.72785,1.15722,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,50826.2,0.74621,0.64275,1.11117,2.04123,0.82976,0.77473,0.8557,0.65217,0.88225,0.72739,1.15685,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,51390.7,0.74129,0.63656,1.10737,2.02016,0.82746,0.77629,0.8558,0.65266,0.88213,0.72662,1.15657,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,51931.9,0.73488,0.62665,1.10408,2.0057,0.8253,0.77828,0.85613,0.65292,0.88176,0.72616,1.15623,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,52479.1,0.73061,0.61899,1.09815,1.98949,0.82482,0.77813,0.85623,0.65317,0.88152,0.7255,1.15605,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,53032.3,0.72882,0.61662,1.09873,1.9807,0.82588,0.77783,0.85626,0.65359,0.88121,0.72478,1.15578,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,53647.2,0.72189,0.60771,1.09419,1.97178,0.82532,0.77821,0.85629,0.65387,0.88078,0.72432,1.15535,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,54237.4,0.72021,0.60497,1.09364,1.97085,0.82568,0.77849,0.85636,0.65396,0.88055,0.72395,1.1553,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,54811.9,0.71603,0.60033,1.09071,1.96011,0.82708,0.77761,0.85638,0.65405,0.88025,0.72353,1.15502,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,55400.3,0.71247,0.59416,1.0864,1.9555,0.82777,0.77813,0.85627,0.65391,0.88001,0.72308,1.15484,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
