epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
42,36994.7,0.90393,0.96731,0.01187,0.84074,0.81479,0.88811,0.71408,0.80148,0.64925,0.01329,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,37863.8,0.9029,0.95492,0.01181,0.8496,0.81242,0.88759,0.71479,0.80447,0.65159,0.01331,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,38733.9,0.89703,0.93553,0.01175,0.85153,0.81343,0.88755,0.71473,0.80186,0.64789,0.01326,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,39603.3,0.90017,0.93451,0.0117,0.84236,0.82544,0.88988,0.71745,0.80267,0.64681,0.0133,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,40471.1,0.89225,0.93241,0.01166,0.84503,0.82101,0.89001,0.71869,0.79769,0.64905,0.01315,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,41343.1,0.88077,0.92017,0.01147,0.85858,0.81376,0.89164,0.72097,0.79641,0.64581,0.01311,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,42213.7,0.87858,0.89784,0.01149,0.85999,0.8117,0.89195,0.72218,0.79446,0.64458,0.01306,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,43083.1,0.87268,0.90267,0.0113,0.85854,0.81505,0.89359,0.72429,0.79318,0.63914,0.01301,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,43953.6,0.86463,0.88047,0.01118,0.85318,0.81825,0.89346,0.7245,0.78984,0.63805,0.01291,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,44822.2,0.86288,0.86394,0.01116,0.8445,0.82401,0.89259,0.72453,0.78831,0.64199,0.01289,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,45688.4,0.86141,0.86524,0.01112,0.85709,0.81886,0.89378,0.7263,0.78712,0.63756,0.01286,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,46559.7,0.85221,0.85158,0.01099,0.85685,0.82101,0.89456,0.72828,0.78606,0.6366,0.01284,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,47428.8,0.85279,0.84998,0.01103,0.86059,0.816,0.89547,0.72912,0.78536,0.63695,0.01281,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,48298.5,0.8472,0.84056,0.01091,0.85756,0.81845,0.89522,0.72923,0.78486,0.63648,0.01278,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,49166.8,0.84347,0.82097,0.01079,0.84478,0.83079,0.89518,0.72987,0.78562,0.63277,0.01279,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,50036.8,0.83377,0.82503,0.0107,0.8436,0.83313,0.89551,0.73,0.7849,0.63096,0.01276,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,50928.6,0.82928,0.8128,0.01068,0.84214,0.83492,0.89544,0.7299,0.78488,0.62912,0.01274,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,51923.6,0.82624,0.79704,0.0107,0.85147,0.82725,0.8954,0.72981,0.78501,0.62815,0.01274,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,52884.3,0.82243,0.78969,0.01051,0.84772,0.83229,0.8961,0.73055,0.78299,0.62981,0.0127,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,53809.3,0.81612,0.78519,0.01044,0.84783,0.83213,0.89634,0.73072,0.78288,0.62799,0.0127,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,54767,0.80638,0.76943,0.01034,0.84307,0.83601,0.89612,0.73074,0.78275,0.62847,0.01269,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,55713.7,0.80814,0.76529,0.01037,0.85821,0.82162,0.89671,0.73119,0.78167,0.63019,0.01266,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,56697.3,0.80516,0.77167,0.01026,0.8581,0.8217,0.89612,0.73137,0.78146,0.63076,0.01265,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
