epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
44,7673.71,1.19555,1.49688,0.01518,0.76574,0.67218,0.75086,0.54577,1.11006,1.07869,0.01898,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,7849.66,1.18766,1.49242,0.01487,0.76647,0.66965,0.74957,0.54482,1.10892,1.07879,0.01896,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,8023.84,1.18609,1.48641,0.01503,0.75881,0.67018,0.7498,0.54749,1.10389,1.08038,0.01882,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,8195.5,1.1782,1.47859,0.01476,0.75692,0.68072,0.75004,0.54712,1.10177,1.07792,0.01876,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,8370.12,1.18615,1.4688,0.01491,0.75834,0.68428,0.75321,0.55135,1.10213,1.07235,0.01878,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,8534.98,1.17573,1.46724,0.01468,0.75589,0.68661,0.75395,0.55155,1.09731,1.07106,0.01864,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,8709.66,1.17501,1.45616,0.01473,0.76061,0.68015,0.75308,0.55149,1.09748,1.07054,0.01862,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,8890.1,1.16721,1.45062,0.01466,0.76932,0.67653,0.7541,0.55127,1.10003,1.06163,0.01867,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,9068.92,1.16479,1.44286,0.01462,0.77274,0.67618,0.75425,0.55291,1.09541,1.06305,0.01857,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,9237.43,1.17237,1.44594,0.01466,0.77949,0.67514,0.75492,0.55408,1.09332,1.06128,0.01855,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,9406.63,1.16073,1.4439,0.01453,0.77505,0.68158,0.75637,0.55468,1.09211,1.05769,0.01852,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,9581.4,1.15525,1.42653,0.01449,0.76759,0.68624,0.75759,0.55551,1.09138,1.05185,0.01847,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,9757.2,1.15917,1.41879,0.0144,0.77458,0.68139,0.75768,0.55538,1.08928,1.05237,0.01844,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
