epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
67,39193.5,0.86041,0.92213,1.18771,0.8365,0.81081,0.75715,0.83411,0.63074,0.90059,0.75884,1.1669,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,39679.7,0.85796,0.92125,1.18732,0.83196,0.81034,0.75768,0.834,0.63101,0.90037,0.75819,1.16664,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,40222.2,0.85572,0.91101,1.1851,0.82775,0.81167,0.75708,0.834,0.63091,0.9006,0.75796,1.16673,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,40792.1,0.84887,0.90719,1.17906,0.82592,0.80953,0.75835,0.83416,0.63126,0.90051,0.75728,1.16627,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,41619,0.84939,0.90428,1.18075,0.82473,0.80926,0.75945,0.83431,0.6314,0.90058,0.7569,1.16626,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,42151.7,0.84617,0.89866,1.18089,0.82117,0.81042,0.75858,0.8345,0.63173,0.90056,0.75631,1.16616,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,42687.6,0.84422,0.89209,1.17599,0.81814,0.80881,0.76025,0.83495,0.63187,0.90041,0.75553,1.16593,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,43294.5,0.84647,0.89752,1.17789,0.8181,0.81305,0.75629,0.83492,0.63189,0.90013,0.75489,1.16559,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,43850.9,0.83876,0.88454,1.17304,0.81532,0.81142,0.75929,0.83472,0.63198,0.90004,0.75425,1.16543,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,44366,0.8328,0.88149,1.17206,0.81211,0.80724,0.76401,0.83444,0.63216,0.89986,0.75376,1.16519,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,44805.5,0.83428,0.877,1.17212,0.81358,0.8082,0.76314,0.83479,0.63219,0.9,0.7534,1.16527,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,45240.1,0.83093,0.86935,1.16823,0.80709,0.81177,0.75971,0.83485,0.6324,0.90022,0.75275,1.16531,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,45696.5,0.82981,0.86662,1.16685,0.80307,0.80953,0.76264,0.8352,0.63227,0.90031,0.75219,1.1654,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,46151.9,0.83048,0.86344,1.16816,0.80017,0.81323,0.75962,0.83518,0.63238,0.90025,0.75152,1.16535,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,46593.2,0.8201,0.85275,1.16314,0.801,0.81268,0.75984,0.83494,0.63236,0.90046,0.75098,1.16551,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,47028.1,0.82192,0.85447,1.16451,0.79612,0.81509,0.75755,0.83508,0.63241,0.90027,0.75069,1.16544,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,47465.8,0.82118,0.84799,1.16217,0.79499,0.81356,0.75788,0.83505,0.63251,0.90019,0.75004,1.16523,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,47897.6,0.8186,0.8432,1.16026,0.78922,0.81575,0.75707,0.83506,0.63238,0.90028,0.74977,1.1653,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,48337.1,0.8117,0.84261,1.158,0.78854,0.82014,0.75329,0.83522,0.63262,0.90014,0.74927,1.16523,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,48775,0.80973,0.83558,1.15558,0.78899,0.81888,0.75389,0.83528,0.63271,0.9002,0.74904,1.16518,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,49315.5,0.80947,0.82886,1.15494,0.78222,0.81989,0.75294,0.83542,0.63285,0.9002,0.74853,1.16514,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,49872.3,0.80737,0.8243,1.15117,0.78315,0.81855,0.75377,0.83538,0.63285,0.90002,0.74808,1.1649,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,50418.8,0.79971,0.81497,1.14868,0.77718,0.82245,0.7519,0.83548,0.633,0.89992,0.74764,1.16484,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,50925.1,0.80158,0.81306,1.14938,0.76948,0.82133,0.75341,0.83563,0.63327,0.89993,0.74732,1.16485,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
