epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,4494.16,1.19656,0.92882,0.01651,0.73886,0.69291,0.74813,0.40092,1.63882,1.21538,0.03616,0.00039115,0.00039115,0.00039115
125,4529.64,1.17125,0.90691,0.01627,0.73596,0.67643,0.74939,0.38769,1.69255,1.20335,0.03693,0.0003862,0.0003862,0.0003862
126,4565.09,1.18064,0.92934,0.01645,0.70501,0.69648,0.76066,0.3999,1.58972,1.2484,0.03506,0.00038125,0.00038125,0.00038125
127,4600.73,1.19366,0.92709,0.01632,0.74781,0.68864,0.76291,0.3971,1.65952,1.19562,0.03725,0.0003763,0.0003763,0.0003763
128,4636.73,1.17742,0.89153,0.01655,0.76052,0.66962,0.761,0.40609,1.63001,1.20956,0.03676,0.00037135,0.00037135,0.00037135
129,4672.52,1.17081,0.902,0.01645,0.68743,0.70325,0.74635,0.39852,1.64059,1.26714,0.03672,0.0003664,0.0003664,0.0003664
130,4708.22,1.17007,0.8593,0.01575,0.79487,0.64227,0.75023,0.40197,1.66212,1.20873,0.03717,0.00036145,0.00036145,0.00036145
131,4744.33,1.16698,0.8872,0.01647,0.7289,0.66502,0.73463,0.40564,1.60107,1.22706,0.0356,0.0003565,0.0003565,0.0003565
132,4780.01,1.1684,0.87996,0.01612,0.75112,0.65432,0.74197,0.40296,1.64216,1.20091,0.03626,0.00035155,0.00035155,0.00035155
133,4816.22,1.14792,0.86225,0.01622,0.71811,0.69228,0.74708,0.40239,1.6309,1.21083,0.03685,0.0003466,0.0003466,0.0003466
134,4852.5,1.15722,0.87245,0.01617,0.75125,0.69966,0.76885,0.41533,1.65492,1.14599,0.03738,0.00034165,0.00034165,0.00034165
135,4888.89,1.15515,0.86084,0.01592,0.71637,0.71235,0.751,0.40537,1.6434,1.19394,0.03699,0.0003367,0.0003367,0.0003367
136,4925.73,1.14689,0.85366,0.01604,0.74664,0.73625,0.77254,0.41057,1.69165,1.15435,0.03861,0.00033175,0.00033175,0.00033175
137,4962.59,1.1522,0.85748,0.01588,0.76586,0.66525,0.74881,0.39847,1.70192,1.1716,0.03909,0.0003268,0.0003268,0.0003268
138,4999.27,1.14445,0.86364,0.01573,0.73453,0.68869,0.75754,0.41665,1.62362,1.14196,0.03632,0.00032185,0.00032185,0.00032185
139,5037.01,1.12726,0.83329,0.01583,0.77457,0.67008,0.75894,0.41135,1.67442,1.20521,0.03883,0.0003169,0.0003169,0.0003169
140,5073.93,1.12208,0.83972,0.01535,0.74454,0.68998,0.75073,0.40702,1.67212,1.20382,0.0387,0.00031195,0.00031195,0.00031195
141,5110.67,1.13027,0.84652,0.0156,0.71705,0.69452,0.75294,0.40386,1.67629,1.21813,0.03695,0.000307,0.000307,0.000307
142,5146.33,1.1192,0.84419,0.01541,0.74917,0.67972,0.75329,0.40729,1.6926,1.15286,0.03746,0.00030205,0.00030205,0.00030205
