epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
52,16130.3,0.90866,0.90872,0.01116,0.85829,0.78738,0.87067,0.69317,0.86756,0.71064,0.01407,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,16453.4,0.90381,0.89464,0.01107,0.86118,0.79194,0.87153,0.69475,0.86451,0.71417,0.01398,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,16761.8,0.90388,0.89633,0.01101,0.85827,0.7935,0.87043,0.69443,0.86499,0.71347,0.01398,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,17072.7,0.90038,0.88476,0.01095,0.8525,0.79575,0.87116,0.69522,0.86503,0.71315,0.01398,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,17384.7,0.89353,0.87769,0.01086,0.8538,0.79354,0.87114,0.69565,0.86416,0.71184,0.01399,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,17693.3,0.88417,0.86333,0.01073,0.84876,0.79454,0.87009,0.69547,0.86373,0.71111,0.01399,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,17990.6,0.88303,0.85655,0.01081,0.85314,0.79188,0.87092,0.69585,0.862,0.71085,0.01395,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,18270.3,0.87756,0.83876,0.01074,0.84883,0.79411,0.87039,0.69639,0.86231,0.70998,0.01397,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,18549.6,0.87477,0.83799,0.01055,0.85641,0.79172,0.87106,0.69723,0.86139,0.70784,0.01395,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,18835.7,0.87266,0.8317,0.01056,0.85196,0.7976,0.8709,0.69709,0.85996,0.71135,0.01391,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,19125.1,0.86829,0.81728,0.01042,0.84875,0.80093,0.87091,0.69748,0.85957,0.71106,0.01389,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,19429.3,0.86367,0.80738,0.01057,0.84801,0.80576,0.87097,0.69785,0.85795,0.71194,0.01386,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,19752.4,0.85397,0.79598,0.01037,0.84697,0.80786,0.87172,0.69818,0.85836,0.71142,0.01386,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,20060.3,0.84902,0.79221,0.0102,0.84936,0.80636,0.87164,0.69871,0.85851,0.71131,0.01387,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,20391.6,0.84441,0.78219,0.01018,0.84531,0.80942,0.87162,0.69905,0.85745,0.71299,0.01385,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,20688.3,0.84849,0.76902,0.01013,0.84813,0.80597,0.8711,0.69883,0.85667,0.71318,0.01384,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,20980.8,0.84228,0.77833,0.01008,0.85015,0.80423,0.87089,0.69906,0.85701,0.71338,0.01385,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,21273.4,0.8355,0.76041,0.01,0.84577,0.80609,0.87063,0.69882,0.85795,0.71117,0.01387,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,21566.4,0.83053,0.75108,0.00989,0.84709,0.80273,0.87083,0.69955,0.85711,0.713,0.01386,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
