epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
42,18558.2,0.92615,1.03329,1.22158,1.53095,0.81377,0.76499,0.84256,0.63494,0.90308,0.7701,1.15042,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,18896.7,0.92255,1.02954,1.21758,1.5177,0.82019,0.76337,0.84256,0.6356,0.8995,0.76742,1.14796,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,19235.5,0.91487,1.02075,1.21694,1.51201,0.82126,0.76265,0.84279,0.63554,0.89971,0.7649,1.1478,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,19578.9,0.92014,1.02313,1.21828,1.5079,0.81682,0.76686,0.84459,0.63736,0.89745,0.76109,1.14547,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,19917.1,0.92113,1.01493,1.21968,1.50099,0.82457,0.76199,0.84535,0.6387,0.8971,0.75935,1.14498,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,20254.3,0.9171,1.00781,1.21464,1.49398,0.82923,0.76244,0.84589,0.6401,0.89693,0.75636,1.14477,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,20589.7,0.91026,1.00018,1.21115,1.48867,0.82552,0.76281,0.84643,0.64032,0.89582,0.7563,1.14357,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,20925.7,0.91005,0.99834,1.21109,1.48497,0.82637,0.76412,0.84711,0.64145,0.89482,0.75385,1.1427,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,21262.1,0.90712,0.99171,1.20817,1.47692,0.82367,0.76492,0.84704,0.64208,0.89348,0.75233,1.14161,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,21598.8,0.90132,0.98177,1.20291,1.46699,0.82382,0.76823,0.84732,0.64209,0.89209,0.7506,1.1399,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,21940.8,0.8979,0.97845,1.20224,1.45875,0.82255,0.76837,0.84799,0.64351,0.89097,0.74934,1.13949,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,22281.5,0.89704,0.97932,1.20133,1.45984,0.82916,0.76614,0.84874,0.64435,0.88974,0.74679,1.13894,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,22618.7,0.89919,0.97545,1.20062,1.45524,0.8233,0.76912,0.84925,0.64468,0.88956,0.74583,1.13893,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,22955.4,0.8941,0.97053,1.19783,1.44939,0.81558,0.77782,0.84932,0.6452,0.88893,0.74487,1.13784,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,23295.4,0.8923,0.96483,1.19909,1.44474,0.82572,0.77103,0.84943,0.64527,0.88911,0.74387,1.13802,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,23638.5,0.89102,0.9584,1.19671,1.43241,0.82401,0.7721,0.84987,0.64574,0.88823,0.74228,1.13733,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,23981.4,0.88752,0.96313,1.19785,1.43553,0.82036,0.7744,0.85045,0.64621,0.88712,0.74155,1.13646,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,24322.5,0.87838,0.95086,1.19172,1.42446,0.82282,0.77712,0.85122,0.64729,0.88666,0.74029,1.13625,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,24666,0.88539,0.94956,1.19102,1.41742,0.82064,0.77857,0.85141,0.64766,0.88652,0.73917,1.13602,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,25010.4,0.88062,0.9451,1.19061,1.4149,0.81696,0.78211,0.85174,0.64829,0.88588,0.73851,1.13526,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,25352.8,0.88403,0.94358,1.19,1.41279,0.82047,0.77932,0.85191,0.64814,0.88532,0.73747,1.13505,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,25695.5,0.87722,0.93533,1.18996,1.40448,0.82097,0.78096,0.85246,0.64875,0.88524,0.73639,1.1349,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,26041.3,0.8729,0.92863,1.18624,1.40007,0.82167,0.77975,0.85255,0.64955,0.88459,0.73584,1.13444,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,26382.3,0.86924,0.92649,1.18392,1.39468,0.82132,0.78075,0.85266,0.64978,0.88414,0.73506,1.13411,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,26721.4,0.86692,0.92798,1.18186,1.38749,0.82221,0.782,0.85314,0.65006,0.88387,0.73407,1.13371,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,27059.2,0.8708,0.91936,1.18309,1.38903,0.82481,0.77885,0.85355,0.65039,0.88372,0.73302,1.13351,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,27396.3,0.86887,0.91533,1.18112,1.38164,0.82404,0.77946,0.8536,0.65036,0.88341,0.732,1.13328,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,27739.4,0.86503,0.90521,1.1791,1.37304,0.82322,0.78087,0.85388,0.65098,0.88295,0.73159,1.13298,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,28078.1,0.8583,0.9048,1.17499,1.37177,0.8225,0.77973,0.8539,0.65136,0.88311,0.73091,1.13305,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,28419.1,0.85943,0.90361,1.17606,1.3664,0.8249,0.77974,0.85405,0.6514,0.8827,0.73019,1.13275,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,28757.3,0.85636,0.89822,1.17527,1.35906,0.82136,0.78212,0.85406,0.65142,0.88255,0.72937,1.1326,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,29098.2,0.85446,0.88832,1.17048,1.35484,0.8234,0.78109,0.85454,0.65178,0.88223,0.72878,1.13236,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,29438.6,0.85749,0.89637,1.17214,1.35493,0.82598,0.77809,0.85444,0.65201,0.8823,0.72824,1.13227,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,29775.5,0.85005,0.88538,1.16965,1.34849,0.82374,0.78043,0.85496,0.65212,0.8824,0.7277,1.1323,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
