epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
53,13988.2,0.90059,1.0042,1.21569,0.81489,0.74117,0.82742,0.61713,0.91759,0.79449,1.17451,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,14252.7,0.89826,1.00103,1.2128,0.81168,0.74219,0.82745,0.61764,0.91639,0.79444,1.17378,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,14516,0.8838,0.98865,1.20604,0.81371,0.7458,0.8283,0.61803,0.91594,0.79288,1.17379,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,14779.4,0.89296,0.9926,1.20945,0.81899,0.74288,0.82839,0.61859,0.91561,0.79228,1.17335,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,15042.9,0.89333,0.98467,1.20853,0.818,0.74466,0.82864,0.61906,0.91516,0.79068,1.1734,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,15305.8,0.88937,0.97082,1.20637,0.81961,0.74389,0.82899,0.62071,0.9153,0.78864,1.17385,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,15570.4,0.8825,0.97226,1.20049,0.82189,0.74242,0.82986,0.62112,0.91497,0.78702,1.17373,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,15835,0.87929,0.96625,1.20359,0.82272,0.74199,0.82963,0.6219,0.91485,0.78581,1.17364,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,16100,0.87812,0.96461,1.19916,0.81668,0.74687,0.83062,0.6227,0.91449,0.78433,1.17314,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,16362.9,0.8775,0.95638,1.20019,0.81909,0.74448,0.83161,0.62277,0.91387,0.78298,1.17259,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,16624.9,0.87568,0.94901,1.19906,0.81318,0.74908,0.83189,0.62321,0.91294,0.78166,1.17168,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,16889.5,0.87345,0.9473,1.19544,0.81497,0.74795,0.83162,0.62405,0.91199,0.7801,1.17104,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,17153.3,0.86786,0.93955,1.18943,0.81758,0.74854,0.83173,0.62426,0.9109,0.77889,1.17038,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
