epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,1531.4,1.50004,0.89856,0.01045,0.6838,0.6661,0.71874,0.35652,2.00574,1.17565,0.02445,0.000491339,0.000491339,0.000491339
65,1555.01,1.49587,0.8847,0.01028,0.62655,0.68276,0.67509,0.34787,1.95158,1.24978,0.02254,0.000487805,0.000487805,0.000487805
66,1578.41,1.46188,0.85079,0.01021,0.70281,0.74139,0.74918,0.39279,1.89519,1.00221,0.02313,0.000484271,0.000484271,0.000484271
67,1602.08,1.49674,0.85857,0.00975,0.6432,0.62951,0.66916,0.35218,1.88253,1.18181,0.02307,0.000480736,0.000480736,0.000480736
68,1625.62,1.47118,0.83601,0.01031,0.66387,0.72375,0.71907,0.38487,1.8585,1.08615,0.02284,0.000477202,0.000477202,0.000477202
69,1649.11,1.47522,0.84746,0.00996,0.67923,0.66705,0.70924,0.36246,1.89598,1.2368,0.0228,0.000473668,0.000473668,0.000473668
70,1673.01,1.45614,0.82614,0.01043,0.54018,0.69921,0.63182,0.32733,1.96092,1.28638,0.02379,0.000470133,0.000470133,0.000470133
71,1696.71,1.44272,0.81821,0.0098,0.71339,0.61214,0.69724,0.37296,1.86493,1.09917,0.02227,0.000466599,0.000466599,0.000466599
72,1719.7,1.44243,0.81568,0.00973,0.63715,0.59491,0.63944,0.34121,1.93429,1.36523,0.02397,0.000463065,0.000463065,0.000463065
73,1743.48,1.44871,0.84683,0.00984,0.69628,0.68419,0.72528,0.37521,1.84678,1.14776,0.02139,0.00045953,0.00045953,0.00045953
74,1767.23,1.43226,0.82251,0.00976,0.75139,0.62105,0.69753,0.37251,1.86666,1.21178,0.02292,0.000455996,0.000455996,0.000455996
75,1790.59,1.42757,0.82385,0.00969,0.65958,0.6846,0.70102,0.36007,1.94235,1.19074,0.02451,0.000452462,0.000452462,0.000452462
76,1814.04,1.41037,0.78618,0.00945,0.66654,0.67177,0.69183,0.34931,1.93541,1.29585,0.02357,0.000448928,0.000448928,0.000448928
77,1837.56,1.42328,0.77481,0.00961,0.72202,0.68567,0.72249,0.36871,1.90848,1.25365,0.02428,0.000445393,0.000445393,0.000445393
78,1861.13,1.37472,0.73719,0.00932,0.70002,0.67498,0.71735,0.36946,1.9562,1.30794,0.02426,0.000441859,0.000441859,0.000441859
79,1884.58,1.41676,0.79209,0.0095,0.66902,0.72368,0.70425,0.364,1.95022,1.14348,0.0239,0.000438325,0.000438325,0.000438325
80,1908.06,1.39927,0.77153,0.00916,0.72159,0.67136,0.70404,0.35408,1.95968,1.24842,0.0251,0.00043479,0.00043479,0.00043479
81,1931.47,1.38589,0.74574,0.00924,0.68868,0.71052,0.73576,0.3781,1.97498,1.29832,0.02432,0.000431256,0.000431256,0.000431256
82,1954.81,1.36058,0.746,0.00929,0.80652,0.71138,0.78968,0.4077,1.91885,1.14256,0.02325,0.000427722,0.000427722,0.000427722
83,1978.49,1.37185,0.75163,0.009,0.75523,0.674,0.72154,0.37165,1.97484,1.26448,0.02403,0.000424187,0.000424187,0.000424187
84,2002.17,1.36564,0.73172,0.00952,0.72727,0.67063,0.73213,0.38148,1.93604,1.17932,0.0241,0.000420653,0.000420653,0.000420653
85,2025.74,1.39102,0.75073,0.00924,0.71311,0.71264,0.73524,0.37703,1.89459,1.18577,0.0229,0.000417119,0.000417119,0.000417119
86,2049.25,1.33088,0.70268,0.00908,0.72114,0.68671,0.73609,0.37993,1.90764,1.20096,0.02329,0.000413584,0.000413584,0.000413584
87,2073.01,1.34429,0.71732,0.00915,0.60066,0.68313,0.64944,0.33802,2.00881,1.56797,0.02406,0.00041005,0.00041005,0.00041005
88,2096.25,1.36143,0.71873,0.00885,0.7014,0.7304,0.74646,0.38404,1.92365,1.1516,0.02296,0.000406516,0.000406516,0.000406516
89,2119.87,1.34588,0.73365,0.00888,0.66749,0.63179,0.66406,0.33773,2.02355,1.32887,0.02473,0.000402982,0.000402982,0.000402982
90,2143.17,1.33497,0.7156,0.00885,0.6688,0.69069,0.73114,0.38388,1.90248,1.09978,0.02365,0.000399447,0.000399447,0.000399447
91,2166.56,1.31717,0.67409,0.00865,0.74976,0.68923,0.75287,0.39706,1.86511,1.13548,0.02277,0.000395913,0.000395913,0.000395913
92,2189.96,1.30111,0.67546,0.00876,0.71887,0.67502,0.71041,0.36372,1.90062,1.24895,0.0238,0.000392379,0.000392379,0.000392379
93,2213.24,1.3054,0.67567,0.00879,0.67413,0.62948,0.67631,0.3611,1.94162,1.27135,0.02464,0.000388844,0.000388844,0.000388844
94,2236.76,1.31751,0.69261,0.00881,0.69825,0.66386,0.69368,0.36758,1.92892,1.21929,0.024,0.00038531,0.00038531,0.00038531
95,2260.33,1.30651,0.6918,0.00843,0.64182,0.6305,0.63258,0.33541,1.99108,1.4555,0.02463,0.000381776,0.000381776,0.000381776
96,2283.72,1.28151,0.66124,0.00843,0.76208,0.70309,0.74864,0.39491,1.92135,1.13805,0.02386,0.000378242,0.000378242,0.000378242
97,2307.09,1.28618,0.66004,0.00841,0.69692,0.67405,0.7031,0.36728,1.94204,1.23266,0.02356,0.000374707,0.000374707,0.000374707
98,2330.66,1.30113,0.64905,0.00861,0.74113,0.70353,0.71527,0.37317,1.93959,1.16191,0.02348,0.000371173,0.000371173,0.000371173
99,2354.31,1.2532,0.62411,0.0084,0.6818,0.72678,0.73756,0.37852,1.94922,1.18535,0.02408,0.000367639,0.000367639,0.000367639
100,2378.59,1.27742,0.63472,0.00851,0.76369,0.59281,0.68618,0.3457,2.03122,1.30631,0.02483,0.000364104,0.000364104,0.000364104
101,2402.04,1.27172,0.65081,0.00814,0.73352,0.73821,0.77945,0.40664,1.9274,1.03467,0.02361,0.00036057,0.00036057,0.00036057
102,2425.5,1.26828,0.63264,0.00821,0.73123,0.68652,0.71595,0.35882,1.94905,1.23967,0.02386,0.000357036,0.000357036,0.000357036
103,2448.93,1.22983,0.6132,0.0079,0.6525,0.77093,0.74967,0.40466,1.90014,1.09736,0.02268,0.000353501,0.000353501,0.000353501
104,2472.33,1.23423,0.61778,0.00818,0.75719,0.68699,0.72577,0.37679,1.92439,1.17016,0.023,0.000349967,0.000349967,0.000349967
105,2495.88,1.2429,0.6241,0.00804,0.76405,0.67799,0.73783,0.37866,1.9468,1.24774,0.02264,0.000346433,0.000346433,0.000346433
106,2519.48,1.22283,0.60424,0.00782,0.73947,0.66408,0.69961,0.35264,2.02977,1.33782,0.02455,0.000342899,0.000342899,0.000342899
