epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,1136.19,1.37682,1.16019,0.01967,0.70801,0.66205,0.73361,0.39365,1.61492,1.17095,0.03616,0.00070795,0.00070795,0.00070795
61,1155.13,1.365,1.16416,0.01941,0.60253,0.6916,0.69784,0.34493,1.7363,1.31157,0.03892,0.000703,0.000703,0.000703
62,1173.98,1.35569,1.13181,0.01968,0.76968,0.69899,0.74795,0.38806,1.61463,1.21727,0.03699,0.00069805,0.00069805,0.00069805
63,1192.38,1.34386,1.16875,0.01932,0.74934,0.66394,0.74968,0.38518,1.60735,1.22732,0.0371,0.0006931,0.0006931,0.0006931
64,1210.78,1.36314,1.16036,0.01924,0.69407,0.70114,0.73101,0.34914,1.72949,1.23409,0.03976,0.00068815,0.00068815,0.00068815
65,1229.17,1.36606,1.18122,0.01976,0.72424,0.66133,0.72089,0.37316,1.6159,1.21882,0.0358,0.0006832,0.0006832,0.0006832
66,1247.64,1.32369,1.15886,0.01869,0.71204,0.67142,0.72316,0.3692,1.62481,1.21036,0.03741,0.00067825,0.00067825,0.00067825
67,1266.02,1.33897,1.13133,0.01916,0.65098,0.68158,0.71588,0.33771,1.71002,1.33899,0.03882,0.0006733,0.0006733,0.0006733
68,1284.57,1.3412,1.13278,0.01896,0.62514,0.68708,0.70651,0.35546,1.71116,1.33054,0.03815,0.00066835,0.00066835,0.00066835
69,1303,1.34428,1.10339,0.0188,0.7506,0.67039,0.74834,0.37189,1.69992,1.21556,0.03795,0.0006634,0.0006634,0.0006634
70,1321.5,1.3377,1.09576,0.01928,0.70139,0.68565,0.74074,0.37616,1.59353,1.26424,0.03595,0.00065845,0.00065845,0.00065845
71,1339.94,1.32041,1.08345,0.01871,0.66175,0.68269,0.70833,0.36561,1.68018,1.19283,0.03775,0.0006535,0.0006535,0.0006535
72,1358.47,1.33714,1.06342,0.01847,0.64695,0.69407,0.70998,0.38077,1.62923,1.18044,0.03684,0.00064855,0.00064855,0.00064855
73,1376.91,1.33371,1.10692,0.01906,0.6717,0.68747,0.72609,0.374,1.69818,1.23272,0.03762,0.0006436,0.0006436,0.0006436
74,1395.33,1.30181,1.11139,0.01871,0.68113,0.66092,0.72469,0.35513,1.67991,1.25325,0.03849,0.00063865,0.00063865,0.00063865
75,1413.87,1.32102,1.08291,0.01862,0.77219,0.653,0.74978,0.37522,1.70608,1.15082,0.03899,0.0006337,0.0006337,0.0006337
76,1432.64,1.29363,1.05053,0.0185,0.67138,0.70474,0.71346,0.34423,1.73045,1.26509,0.04018,0.00062875,0.00062875,0.00062875
77,1451.31,1.31484,1.07602,0.01842,0.71709,0.69421,0.74116,0.36989,1.65172,1.23468,0.03795,0.0006238,0.0006238,0.0006238
78,1469.9,1.32141,1.09378,0.01901,0.73678,0.6941,0.74816,0.37661,1.66928,1.17517,0.03814,0.00061885,0.00061885,0.00061885
79,1488.36,1.29585,1.04856,0.01813,0.64087,0.69084,0.69616,0.3386,1.75555,1.22639,0.03951,0.0006139,0.0006139,0.0006139
80,1507.03,1.29642,1.04869,0.01826,0.73081,0.65303,0.73966,0.36065,1.70354,1.20664,0.0387,0.00060895,0.00060895,0.00060895
81,1525.41,1.29357,1.05352,0.01823,0.65337,0.73221,0.73228,0.36769,1.67665,1.16162,0.03789,0.000604,0.000604,0.000604
82,1543.86,1.29575,1.05117,0.01803,0.73697,0.68115,0.76369,0.39022,1.65786,1.15162,0.03755,0.00059905,0.00059905,0.00059905
83,1562.27,1.30024,1.0716,0.01885,0.71376,0.68356,0.73161,0.38523,1.67129,1.20315,0.03684,0.0005941,0.0005941,0.0005941
84,1580.6,1.27007,1.01383,0.01772,0.69023,0.69781,0.7352,0.36655,1.6781,1.20313,0.03805,0.00058915,0.00058915,0.00058915
85,1598.98,1.27883,1.04969,0.01798,0.74316,0.66513,0.76033,0.38789,1.6712,1.15499,0.03698,0.0005842,0.0005842,0.0005842
86,1617.6,1.2981,1.02581,0.01817,0.6977,0.68544,0.73289,0.39271,1.6311,1.16577,0.03663,0.00057925,0.00057925,0.00057925
87,1636.01,1.29049,1.04044,0.01792,0.7168,0.65859,0.71998,0.35821,1.75029,1.23269,0.03856,0.0005743,0.0005743,0.0005743
88,1654.65,1.29275,1.04194,0.0184,0.6984,0.67962,0.72784,0.37384,1.6154,1.26409,0.03614,0.00056935,0.00056935,0.00056935
89,1673.06,1.26157,0.99054,0.01755,0.7101,0.68327,0.73143,0.38305,1.65853,1.17264,0.03652,0.0005644,0.0005644,0.0005644
90,1691.69,1.26778,0.994,0.01775,0.72377,0.68705,0.75376,0.36352,1.73233,1.25623,0.04057,0.00055945,0.00055945,0.00055945
91,1710.74,1.26043,1.04755,0.01773,0.68721,0.67899,0.71643,0.36964,1.62946,1.226,0.03609,0.0005545,0.0005545,0.0005545
92,1730.03,1.25053,0.99019,0.01747,0.69255,0.6822,0.74126,0.38744,1.67419,1.15255,0.03945,0.00054955,0.00054955,0.00054955
93,1749.16,1.23981,1.0362,0.01731,0.61494,0.71367,0.70134,0.34678,1.69738,1.28617,0.03764,0.0005446,0.0005446,0.0005446
94,1768.36,1.25708,1.00455,0.01677,0.67248,0.70995,0.7356,0.35142,1.81093,1.20598,0.03991,0.00053965,0.00053965,0.00053965
95,1786.81,1.24446,0.97589,0.0177,0.72571,0.68157,0.74265,0.3764,1.68491,1.1588,0.03749,0.0005347,0.0005347,0.0005347
96,1805.33,1.2224,0.96415,0.01732,0.70361,0.62083,0.69906,0.35468,1.68834,1.21451,0.03849,0.00052975,0.00052975,0.00052975
97,1823.78,1.23878,0.96886,0.0173,0.69859,0.63191,0.70149,0.34582,1.72761,1.24302,0.03948,0.0005248,0.0005248,0.0005248
98,1842.18,1.23546,0.96644,0.01743,0.70751,0.66769,0.72977,0.38249,1.6489,1.26338,0.0366,0.00051985,0.00051985,0.00051985
99,1860.59,1.21633,0.94432,0.01682,0.69466,0.68676,0.73439,0.37308,1.66644,1.24171,0.03758,0.0005149,0.0005149,0.0005149
100,1879.09,1.23551,0.96278,0.01712,0.74563,0.65958,0.75873,0.3855,1.71606,1.19347,0.03794,0.00050995,0.00050995,0.00050995
101,1897.58,1.21661,0.93388,0.01684,0.74375,0.65611,0.72898,0.38274,1.69358,1.22218,0.03747,0.000505,0.000505,0.000505
102,1916.09,1.22101,0.94916,0.01694,0.73744,0.69148,0.7424,0.39823,1.59147,1.20035,0.03568,0.00050005,0.00050005,0.00050005
103,1934.73,1.21391,0.9417,0.01683,0.70923,0.71139,0.76178,0.38766,1.71827,1.11347,0.03896,0.0004951,0.0004951,0.0004951
104,1953.29,1.22161,0.95321,0.01693,0.70875,0.66753,0.72803,0.38431,1.62531,1.2625,0.03709,0.00049015,0.00049015,0.00049015
105,1971.69,1.21485,0.95381,0.01712,0.74742,0.70291,0.75355,0.39396,1.66488,1.16292,0.03736,0.0004852,0.0004852,0.0004852
106,1990.19,1.19936,0.89935,0.01668,0.75841,0.65534,0.73728,0.38852,1.65464,1.14518,0.03668,0.00048025,0.00048025,0.00048025
107,2008.76,1.20536,0.93406,0.01692,0.70571,0.69872,0.75335,0.3932,1.70685,1.18358,0.03771,0.0004753,0.0004753,0.0004753
108,2027.32,1.18836,0.91544,0.01633,0.72095,0.66378,0.74038,0.39942,1.67567,1.17683,0.03733,0.00047035,0.00047035,0.00047035
109,2046.06,1.17597,0.92976,0.01599,0.72869,0.66394,0.74791,0.38733,1.66538,1.16347,0.03669,0.0004654,0.0004654,0.0004654
110,2064.5,1.17619,0.92663,0.01634,0.72425,0.68173,0.72897,0.34996,1.80033,1.30011,0.03972,0.00046045,0.00046045,0.00046045
111,2082.93,1.18458,0.9071,0.01678,0.69792,0.68851,0.72051,0.37732,1.64311,1.2714,0.03622,0.0004555,0.0004555,0.0004555
112,2101.26,1.19858,0.89847,0.01662,0.69694,0.69198,0.73921,0.37676,1.68804,1.23979,0.03722,0.00045055,0.00045055,0.00045055
113,2119.78,1.19037,0.89746,0.01647,0.76735,0.70222,0.76363,0.38342,1.70995,1.2019,0.03867,0.0004456,0.0004456,0.0004456
114,2138.47,1.15624,0.8467,0.01593,0.72212,0.70092,0.7532,0.40358,1.64387,1.19074,0.03697,0.00044065,0.00044065,0.00044065
115,2156.85,1.18313,0.88082,0.01637,0.76301,0.66724,0.74107,0.3877,1.67768,1.22999,0.03727,0.0004357,0.0004357,0.0004357
116,2174.96,1.17445,0.85618,0.0162,0.76995,0.68557,0.75657,0.38847,1.70439,1.2473,0.03884,0.00043075,0.00043075,0.00043075
117,2193.23,1.17391,0.85182,0.01608,0.69834,0.69634,0.72708,0.38971,1.68331,1.24089,0.03794,0.0004258,0.0004258,0.0004258
118,2211.38,1.16812,0.87681,0.0162,0.71935,0.67395,0.72154,0.37328,1.72709,1.26191,0.03841,0.00042085,0.00042085,0.00042085
