epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
72,46791.6,0.84985,0.88655,1.17223,0.17668,0.82599,0.77942,0.85494,0.65031,0.88078,0.72616,1.13006,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,47284.7,0.84885,0.88178,1.16737,0.17601,0.82485,0.78058,0.85499,0.65009,0.88075,0.72571,1.12988,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,47765.9,0.85114,0.88798,1.16925,0.17609,0.82307,0.78206,0.85459,0.65015,0.88071,0.72524,1.12973,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,48265.9,0.84402,0.88019,1.16543,0.17523,0.82323,0.78276,0.85452,0.65039,0.88037,0.72492,1.1294,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,49015.9,0.83653,0.87298,1.16348,0.17489,0.82239,0.7827,0.85447,0.65062,0.88037,0.72435,1.12929,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,49623.2,0.83886,0.86793,1.16236,0.17458,0.82029,0.78401,0.85458,0.65062,0.88022,0.72383,1.12911,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,50073.1,0.83692,0.86285,1.16135,0.17371,0.81995,0.78441,0.85456,0.6506,0.8802,0.72372,1.12894,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,50663.8,0.835,0.86101,1.15979,0.17342,0.82171,0.78377,0.85478,0.65102,0.88016,0.72309,1.1289,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,51242.1,0.83856,0.8578,1.16196,0.17308,0.8231,0.7832,0.85474,0.65101,0.88016,0.72262,1.12885,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,51720.7,0.82493,0.84884,1.15565,0.17247,0.82065,0.78432,0.8547,0.65087,0.88016,0.72233,1.12874,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,52201.9,0.82854,0.85209,1.15729,0.17201,0.82062,0.78586,0.85474,0.65112,0.87993,0.72187,1.12845,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,52677.5,0.82686,0.84295,1.15429,0.17148,0.81989,0.7868,0.85478,0.6514,0.87987,0.72133,1.12833,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,53152.1,0.8246,0.8405,1.15341,0.17084,0.82021,0.78668,0.8551,0.65175,0.87984,0.72092,1.1283,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
