epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
41,26300.4,0.92685,1.0351,1.22191,1.43959,0.80947,0.76008,0.83675,0.62975,0.90125,0.77991,1.15344,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,26811.1,0.91911,1.01953,1.21758,1.43571,0.81499,0.75886,0.8368,0.62994,0.90118,0.77547,1.15171,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,27278,0.91284,1.01343,1.21303,1.43031,0.82421,0.75409,0.83744,0.63121,0.89832,0.77462,1.14928,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,27741.2,0.90835,1.00821,1.21272,1.42507,0.81375,0.75753,0.83774,0.63246,0.89738,0.77369,1.14841,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,28178.9,0.91104,1.00927,1.21359,1.42582,0.82427,0.75112,0.83808,0.63313,0.89725,0.77097,1.14849,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,28611.6,0.91215,1.00645,1.21477,1.4154,0.81917,0.75419,0.83909,0.63378,0.89635,0.76961,1.14742,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,29069.3,0.90825,0.99672,1.21034,1.41829,0.82252,0.75721,0.8401,0.63547,0.89486,0.76568,1.14693,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,29519.4,0.9007,0.98953,1.20461,1.40852,0.8188,0.76192,0.84023,0.63594,0.89389,0.76489,1.14653,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,29970.1,0.90186,0.98475,1.20761,1.40991,0.82132,0.76191,0.8421,0.63736,0.89271,0.76011,1.14552,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,30416.2,0.89992,0.97874,1.20401,1.40232,0.82347,0.75954,0.84281,0.6383,0.89204,0.75899,1.14442,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,30830.1,0.89435,0.96946,1.20025,1.40175,0.81477,0.76484,0.84278,0.6389,0.89146,0.75877,1.14424,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,31267.1,0.89096,0.96786,1.19965,1.39285,0.82136,0.75844,0.84346,0.6389,0.89031,0.75781,1.14401,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,31921.4,0.88965,0.96842,1.19804,1.39201,0.82235,0.76247,0.84396,0.63961,0.88924,0.75541,1.14344,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,32572,0.88975,0.96357,1.19692,1.38888,0.81823,0.76249,0.84358,0.63968,0.88829,0.75392,1.14285,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,33220.8,0.88723,0.9607,1.19551,1.38539,0.82242,0.76069,0.84446,0.64017,0.88814,0.75228,1.14231,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,33873.1,0.88594,0.95512,1.19586,1.38479,0.82497,0.75984,0.84494,0.64096,0.88782,0.75053,1.14169,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,34526.6,0.88259,0.94503,1.19282,1.37801,0.82601,0.76118,0.84573,0.64162,0.88703,0.74869,1.14096,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,35180.9,0.88267,0.95146,1.19645,1.3817,0.82602,0.76316,0.84578,0.64199,0.88636,0.74743,1.14027,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,35840.2,0.87473,0.93728,1.18961,1.36863,0.82515,0.76171,0.84574,0.64251,0.88526,0.74597,1.13952,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,36492.7,0.87701,0.93818,1.1872,1.3677,0.82856,0.75994,0.846,0.64299,0.88499,0.74494,1.13925,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,37148.9,0.87369,0.93319,1.18678,1.36622,0.82497,0.76217,0.84648,0.64386,0.88433,0.74403,1.13868,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,37807.6,0.87679,0.93104,1.18748,1.36607,0.82502,0.76292,0.84666,0.64381,0.88419,0.74283,1.13869,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
