epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
56,30576.4,0.84049,0.78373,0.01049,0.85409,0.81295,0.88896,0.71613,0.82503,0.66793,0.01327,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,31105.4,0.83662,0.78524,0.01036,0.84825,0.82223,0.88953,0.71661,0.82639,0.66351,0.0133,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,31735.6,0.82509,0.77729,0.01025,0.8478,0.82268,0.88996,0.71752,0.82624,0.66344,0.01329,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,32328.9,0.8248,0.76518,0.0103,0.8363,0.83384,0.88958,0.71723,0.8257,0.66539,0.01328,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,32859,0.8199,0.76092,0.01006,0.84149,0.83075,0.88989,0.718,0.82546,0.66456,0.01328,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,33376,0.82174,0.75826,0.01009,0.8427,0.8293,0.88955,0.7183,0.82589,0.66509,0.0133,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,33879.3,0.80888,0.74403,0.01009,0.84511,0.82681,0.88908,0.71889,0.82525,0.66538,0.01327,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,34382.4,0.80992,0.73017,0.01,0.84461,0.82441,0.88909,0.71902,0.8246,0.66519,0.01327,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,34886.6,0.80184,0.72369,0.00985,0.84475,0.82481,0.88893,0.71939,0.82397,0.66489,0.01325,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,35390.6,0.79577,0.70946,0.00981,0.84519,0.824,0.88879,0.71972,0.82426,0.6644,0.01326,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,35893.6,0.79007,0.70529,0.0097,0.84505,0.82051,0.88859,0.71928,0.82453,0.66408,0.01327,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,36397.5,0.78629,0.69465,0.00966,0.85607,0.81284,0.88859,0.71942,0.82462,0.66357,0.01326,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,36900.9,0.77604,0.68188,0.00951,0.85177,0.8162,0.88842,0.71959,0.82445,0.66376,0.01325,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,37404.7,0.77541,0.67369,0.00944,0.85289,0.81691,0.88826,0.71973,0.82412,0.66451,0.01324,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,37907.3,0.7668,0.67093,0.00941,0.84283,0.82732,0.88877,0.72004,0.82312,0.66645,0.01321,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,38411.2,0.76316,0.66854,0.0093,0.84494,0.82619,0.88861,0.72054,0.82247,0.6676,0.0132,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,38915.1,0.75592,0.65851,0.00928,0.84353,0.82669,0.88844,0.72071,0.8222,0.66694,0.01319,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,39418.8,0.75907,0.64716,0.00916,0.84312,0.82727,0.88872,0.72124,0.82263,0.66588,0.01321,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,39922.9,0.74916,0.64263,0.0091,0.84428,0.82539,0.88932,0.72139,0.82158,0.66675,0.01318,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,40426.5,0.74557,0.6344,0.0091,0.83928,0.83006,0.88903,0.72103,0.82152,0.66605,0.01317,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
