epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/kd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
72,51845.8,0.84544,0.91151,1.17705,0.03654,0.81498,0.76413,0.83744,0.63548,0.88408,0.75448,1.14502,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,52483,0.84389,0.90152,1.17285,0.03653,0.81656,0.76305,0.8377,0.63567,0.88379,0.75407,1.14466,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,53122.3,0.84737,0.90681,1.17494,0.03664,0.81751,0.76329,0.83789,0.63553,0.88368,0.75309,1.1444,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,53759.5,0.83984,0.89693,1.17169,0.03647,0.81741,0.76437,0.83795,0.63622,0.8833,0.75224,1.14423,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,54397,0.83022,0.89255,1.1666,0.0365,0.81707,0.76472,0.83816,0.63634,0.88326,0.75129,1.14431,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,55035.1,0.83453,0.88548,1.16894,0.03635,0.81773,0.76403,0.83815,0.63658,0.88311,0.75053,1.14406,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,55678.8,0.83128,0.87746,1.1665,0.03623,0.81799,0.76354,0.83801,0.63668,0.88301,0.74997,1.14377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,56318.7,0.83008,0.87569,1.16373,0.03625,0.81773,0.76442,0.83825,0.63698,0.88267,0.7492,1.14357,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,56967.3,0.82891,0.87141,1.16442,0.03608,0.81781,0.76459,0.83837,0.63707,0.88274,0.7483,1.14371,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,57610,0.81649,0.86386,1.15915,0.03607,0.81819,0.76294,0.83852,0.63709,0.88244,0.74778,1.14345,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,58248.2,0.81843,0.86459,1.1612,0.03596,0.81657,0.76534,0.83906,0.63739,0.88217,0.74689,1.14309,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,58885,0.81843,0.85832,1.15925,0.03588,0.81607,0.76475,0.83928,0.63795,0.88237,0.74638,1.14331,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,59532.7,0.81611,0.85003,1.15723,0.03581,0.81667,0.76484,0.83939,0.63773,0.88239,0.74567,1.14329,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,60179.5,0.81304,0.84731,1.15565,0.03576,0.81761,0.76481,0.83982,0.63801,0.88232,0.74484,1.1431,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,60830.8,0.80827,0.84127,1.15222,0.03569,0.81848,0.76375,0.84024,0.63814,0.88218,0.74441,1.14291,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,61484,0.80808,0.83607,1.1515,0.03564,0.81892,0.76327,0.84005,0.63817,0.88194,0.74379,1.14275,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,62136.2,0.80572,0.82915,1.14623,0.03552,0.81857,0.76286,0.84015,0.6382,0.88221,0.74317,1.14287,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,62802.7,0.7987,0.81744,1.14583,0.03546,0.81402,0.76761,0.84039,0.63854,0.88205,0.74283,1.14251,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,63462.8,0.8016,0.82106,1.14726,0.0354,0.81268,0.76868,0.84044,0.63853,0.88213,0.74233,1.14246,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,64167.8,0.74821,0.65476,1.10632,0.03111,0.81342,0.76829,0.84054,0.6388,0.88207,0.74156,1.14234,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,64806.2,0.73579,0.63078,1.09564,0.02905,0.81338,0.76759,0.8405,0.63925,0.8822,0.74086,1.14257,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,65441.4,0.72883,0.62004,1.08979,0.02862,0.81243,0.76839,0.84029,0.63926,0.88212,0.73998,1.14251,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,66071.8,0.72251,0.61309,1.08588,0.02842,0.81343,0.76791,0.84039,0.63928,0.88203,0.73927,1.14254,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,66705.1,0.71712,0.60305,1.08246,0.02813,0.81207,0.76942,0.84048,0.6395,0.88169,0.73842,1.14228,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,67337.9,0.71533,0.6017,1.08159,0.02805,0.81415,0.76916,0.84061,0.63967,0.88157,0.73767,1.14228,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,67974.5,0.70922,0.59058,1.0782,0.02796,0.81846,0.76638,0.84064,0.63998,0.88144,0.73695,1.14212,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,68608.1,0.70761,0.58749,1.07529,0.02791,0.81925,0.76624,0.84043,0.64021,0.88133,0.7361,1.14213,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,69241.8,0.69888,0.57908,1.07137,0.0278,0.81941,0.76632,0.84065,0.64063,0.88117,0.73534,1.14199,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,69872.6,0.70019,0.57801,1.06793,0.02769,0.82106,0.76554,0.8409,0.64083,0.88092,0.73503,1.14192,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
