epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
87,16312.6,1.07496,1.25946,0.0132,0.77325,0.67879,0.76192,0.55967,1.08407,1.05268,0.01819,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,16508.4,1.08259,1.26952,0.0131,0.77441,0.67895,0.76213,0.55996,1.08442,1.05114,0.0182,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,16693.3,1.07774,1.25787,0.01304,0.78352,0.67441,0.76236,0.56014,1.08403,1.05144,0.01819,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,16877.9,1.07133,1.25504,0.01306,0.78853,0.67276,0.76319,0.56093,1.08348,1.05035,0.01818,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,17078.2,1.04761,1.00036,0.01526,0.78717,0.67454,0.76388,0.56081,1.08346,1.04989,0.01817,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,17284.7,1.02316,0.95143,0.01463,0.785,0.67549,0.76426,0.56089,1.08316,1.0491,0.01816,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,17488.1,1.02016,0.93458,0.01446,0.78431,0.67718,0.76376,0.56103,1.08251,1.04916,0.01814,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,17695.1,1.0123,0.91877,0.01437,0.78508,0.67714,0.7638,0.56136,1.08227,1.04826,0.01814,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,17873.9,1.00395,0.91388,0.0141,0.78444,0.67866,0.76367,0.56172,1.08285,1.04617,0.01814,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,18049.8,0.99751,0.90007,0.01405,0.78627,0.67707,0.7634,0.56183,1.08225,1.04614,0.01814,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,18230.6,0.99152,0.90222,0.01392,0.78451,0.67802,0.76325,0.5617,1.08146,1.04744,0.01812,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,18405.5,0.99031,0.89169,0.0139,0.78189,0.67987,0.76346,0.56209,1.0812,1.04745,0.01811,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,18583.9,0.98794,0.88478,0.01385,0.78426,0.67897,0.76334,0.56208,1.0816,1.04654,0.01811,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,18763.4,0.98003,0.86782,0.0136,0.78288,0.68021,0.76367,0.5622,1.08077,1.04749,0.01808,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
