epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,4429.89,1.38574,0.79417,0.00946,0.6711,0.7251,0.71874,0.36988,1.93287,1.35018,0.0256,0.000371173,0.000371173,0.000371173
99,4475.2,1.36054,0.77321,0.00927,0.69233,0.73088,0.77168,0.40968,1.92279,1.04488,0.02491,0.000367639,0.000367639,0.000367639
100,4522.27,1.3666,0.78029,0.00922,0.67359,0.77428,0.74832,0.37649,1.90323,1.17514,0.02481,0.000364104,0.000364104,0.000364104
101,4567.66,1.37067,0.77178,0.009,0.73004,0.72218,0.73472,0.38251,1.9129,1.32453,0.02444,0.00036057,0.00036057,0.00036057
102,4612.08,1.34316,0.75047,0.00914,0.62688,0.7441,0.7316,0.38316,1.94225,1.20833,0.02516,0.000357036,0.000357036,0.000357036
103,4656.39,1.31305,0.71506,0.00879,0.78283,0.65997,0.75708,0.3923,1.96467,1.1517,0.02714,0.000353501,0.000353501,0.000353501
104,4700.73,1.32265,0.73311,0.00912,0.7503,0.69113,0.75515,0.39382,1.96578,1.11245,0.02626,0.000349967,0.000349967,0.000349967
105,4746.47,1.31306,0.73618,0.00901,0.73658,0.73524,0.77186,0.41081,1.92349,1.08566,0.0264,0.000346433,0.000346433,0.000346433
106,4792.24,1.31098,0.71352,0.00887,0.74734,0.73967,0.77135,0.40962,1.92432,1.32785,0.02569,0.000342899,0.000342899,0.000342899
107,4838.05,1.30311,0.71003,0.00867,0.75262,0.72233,0.76303,0.40346,1.90171,1.11052,0.02508,0.000339364,0.000339364,0.000339364
108,4883.87,1.31759,0.71796,0.0088,0.74308,0.72606,0.77124,0.41017,1.87727,1.17036,0.02552,0.00033583,0.00033583,0.00033583
